"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Док.Заказ поставщику, создание элемента","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Заказ поставщику","",""
"","0","Создание напоминания","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест справочник ИПА","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док. Приходная накладная > Печать > Приходная накладная(в розничных ценах)","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","док. Приходная накладная Создание элемента","",""
"","0","Док. Расход со счёта, форма списка, кнопки ""создать копированием"",""Заполнение"", ""Отчёты""","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Док. Расход со счёта, форма списка","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Отчёт ""Долги""","",""
"","0","Открытие формы списка справочника ""Графики работы"" (ГрафикиРаботы)","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Дымовые тесты - Справочники - ФормаСписка","",""
"","0","открыть спр.номенклатура, создать расходную накладную","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","спр.Номенклатура > Создать расходную накладную","",""
"","0","спр.Лаборатории","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","спр.Лаборатории","",""
"","0","Доку поступление в кассу ()","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Поступление в кассу(Прочие поступления)","",""
